IP_address,URL_length,shortening_services,at_symbol,//,prefix_suffix,subdomain,SSL,domain_rl,favicon,non-standard_port,https_token,request_URL,URL_of_anchor,links_in_tags,SFH,sunmitting_to_email,abnormal_URL,website_forwarding,statusbar_custom,disabling_right_click,popup_window,i-frame,age_of_domain,DNS_record,website_traffic,pagerank,google_index,number_of_links,statistical_reports,target
-1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,1
-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,1,1,-1,1,-1,1,1,-1,1,1,-1,-1
-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,-1,1,-1,1,-1,1,0,1,-1,-1,1,-1,-1,0,-1,-1,1,0,-1,1,-1,-1,-1,1,0,-1,1,0,1,-1
-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,1,-1,1,-1,1,0,1,1,0,1,-1
-1,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,-1
-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,0,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,-1
-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,-1,1,-1,1,0,1,-1,-1,1,-1,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1
1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,0,-1,0,1,1,0,-1,1,-1,1,1,1,1,-1,1,0,1,1
-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,1,1,1,1,1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,-1,1,-1,1,1,-1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1
-1,-1,-1,1,-1,1,0,1,-1,1,1,-1,1,0,-1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,1,1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,-1,0,-1,1,1,0,-1,1,-1,1,-1,1,0,-1,1,0,1,-1
1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,0,0,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,1
1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,0,-1,1,-1,-1,0,1,1,1,1,-1,1,-1,-1,1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,0,1,-1,0,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
1,1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1,-1,1,1,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,0,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,0,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,-1,1,1
-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1,1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1
-1,0,1,-1,1,-1,0,-1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,-1
-1,1,1,1,1,-1,0,1,-1,-1,1,1,1,0,0,-1,1,1,0,-1,1,-1,-1,1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,-1,-1,-1,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,-1,1,1,1,1,0,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,1,-1,1,-1,1,-1,0,1,1,-1,1,-1,-1,0,1,-1,1,1,-1
1,1,1,1,1,-1,0,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
-1,-1,-1,1,-1,-1,0,1,1,1,1,-1,-1,0,1,1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,0,-1,0,1,1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1
-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
-1,-1,-1,-1,1,-1,0,0,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,0,1,-1
-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,-1,-1,-1,-1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,0,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,0,1,-1,1,1,-1,1,0,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
-1,-1,-1,1,-1,-1,0,1,1,1,1,-1,-1,0,1,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,1,0,-1,1,0,1,1,-1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,0,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,-1,1
-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,-1
1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,0,-1,-1,-1,-1,1,1,0,1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,1,1,1,1,-1,1,0,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1
-1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,-1
-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,0,1,1,-1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,-1
-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,0,1,0,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,-1,-1,1,-1,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,-1,1,1,1,1,0,1,-1,1,1,-1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,0,0,0,-1,1,1,1,1,-1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,0,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,0,-1,0,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,0,1,-1,1,1,0,-1,1,-1,1,1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
-1,-1,1,-1,1,-1,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,0,1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,-1,1,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,0,1,-1
-1,-1,1,1,1,-1,0,1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,1,0,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,1,1,1,1,-1,1,-1,1,0,1,1,0,1,-1
1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1,1,-1,1,-1,-1,1,0,1,-1
1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,1,0,1,-1,1,1,1,1,0,0,-1,-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,0,0,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,1
1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,1,1,-1,-1,0,-1,1,-1,1,-1,1,1,1,1,0,1,1
-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
-1,1,1,1,1,-1,1,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1
-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,-1,1,0,1,1,-1,-1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,-1,1,-1,-1,0,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,0,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,-1,-1,-1,1,0,-1,1,1,1,-1
1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,1,-1,-1,-1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,-1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,1,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,0,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,1
-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,-1,1,1,-1
1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
-1,1,1,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,0,-1,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,1,-1,1,1,0,-1,1,-1,1,-1,1,-1,1,1,1,1,-1
-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1
1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,-1,-1,-1,1,1,-1
1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,0,-1,0,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1
1,-1,-1,1,1,-1,0,1,-1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1
-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1
1,-1,-1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,-1,-1
1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,1,1,-1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,0,1,-1,0,1,1,1,1,1,1,-1,-1,-1,0,-1,1
1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
1,1,-1,-1,1,-1,-1,1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
-1,0,1,-1,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,-1,1,1,0,-1,-1,0,1,-1
1,1,1,-1,1,-1,0,1,-1,1,1,1,1,0,0,-1,1,-1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,0,1,1,1,-1,0,-1,1,1,1,1,-1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,-1
1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,0,1,-1,0,-1,1,-1,1,1,1,1,-1,1,1,1,1
1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,0,0,1,-1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,0,-1,1,1,-1,1,1,-1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,1
-1,0,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,0,1,-1,1,-1,1,1,1,-1,-1,1,1,-1
1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,1,0,1,-1,1,1,1,1,-1,-1,1,0,1,-1
